compound_name,cas_number,species,strain,dosage,avg_lifespan_change,max_lifespan_change,gender,significance,pubmed_id,,
Cranberry anthocyanin extract,,Drosophila melanogaster,Oregon-R-C,20 mg/ml,10.4,5.1,,S,26159161,,
Cranberry anthocyanin extract,,Drosophila melanogaster,Oregon-R-C,5 mg/ml,6.3,0,,S,26159161,,
Verminoside,,Caenorhabditis elegans,N2,25 µM,20.8,,,S,26189547,,
Verminoside,,Caenorhabditis elegans,N2,50 µM,8.5,,,S,26189547,,
Verminoside,,Caenorhabditis elegans,N2,5 µM,9.8,,,S,26189547,,
(R)-2-hydroxyglutarate,13095-47-1,Caenorhabditis elegans,,8 mM,42.9,,,S,26190651,,
Alpha-ketoglutarate,328-50-7,Caenorhabditis elegans,,8 mM,47.9,,,S,26190651,,
(S)-2-hydroxyglutarate,13095-48-2,Caenorhabditis elegans,,8 mM,31.8,,,S,26190651,,
Panax notoginseng main root polysaccharide,,Caenorhabditis elegans,N2,0.1 mg/ml,21,,,O,26234580,,
Cordyceps sinensis oral liquid,,Drosophila melanogaster,Oregon-K,0.20 mg/ml ,32,15.4,Male,S,26239097,,
Mianserin,24219-97-4,Caenorhabditis elegans,N2,50 µM ,28.3,46,,S,26255886,,
Fucoxanthin,3351-86-8,Caenorhabditis elegans,N2,5 µM,14,24,,S,26292053,,
Aspirin,50-78-2,Drosophila melanogaster,Canton-S ,0.5 μM,7.7,,FEMALE,S,26305987,,
NS-398,123653-11-2,Drosophila melanogaster,Can,0.5 μM,9.3,,FEMALE,S,26305987,,
APHS,209125-28-0,Drosophila melanogaster,Canton-S ,0.5 μM,9.6,,FEMALE,S,26305987,,
Aspirin,50-78-2,Drosophila melanogaster,Ca,1 μM,32.7,,FEMALE,S,26305987,,
SC-560,188817-13-2,Drosophila melanogaster,Canton-S ,0.5 μM,-6,,MALE,S,26305987,,
Auten-67,301154-74-5,Drosophila melanogaster,,30 µM,,30,BOTH,S,26312549,,
Epigallocatechin-3-gallate,989-51-5,Drosophila melanogaster,,10 mg/ml,15.7,,,S,26375250,,
Acacetin 7-O-alpha-l-rhamnopyranosyl (1_2) beta-D-xylopyranoside,,Caenorhabditis elegans,N2,50 µM,17,,,S,26433219,,
Acacetin 7-O-alpha-l-rhamnopyranosyl (1_2) beta-D-xylopyranoside,,Caenorhabditis elegans,N2,25 µM,17.3,,,S,26433219,,
Acacetin 7-O-alpha-l-rhamnopyranosyl (1_2) beta-D-xylopyranoside,,Caenorhabditis elegans,N2,5 µM,10.1,,,S,26433219,,
Acacetin 7-O-alpha-l-rhamnopyranosyl (1_2) beta-D-xylopyranoside,,Caenorhabditis elegans,N2,25 µM,39,,,S,26433219,,
Acacetin 7-O-alpha-l-rhamnopyranosyl (1_2) beta-D-xylopyranoside,,Caenorhabditis elegans,N2,,5.8,,,S,26433219,,
Rhodiola rosea,,Bombyx mori,N4,,1.5,1.6,Male,S,26497336,,
Rhodiola rosea,,Bombyx mori,N4,,2.7,2.7,Female,S,26497336,,
Vitexin,3681-93-4,Caenorhabditis elegans,N2,50 µM,8,5.3,,S,26535084,,
Vitexin,3681-93-4,Caenorhabditis elegans,N2,100 µM,17.2,10.5,,S,26535084,,
Prunetin,552-59-0,Drosophila melanogaster,w1118 ,25 µM,5.19,7.17,Male,S,26538555,,
Folic acid,59-30-3,Caenorhabditis elegans,N2,50 µM,0.2,,,NS,26546011,,
Folic acid,59-30-3,Caenorhabditis elegans,N2,25 µM,26.6,,,S,26546011,,
Folic acid,59-30-3,Caenorhabditis elegans,N2,10 µM,17.1,,,S,26546011,,
Folic acid,59-30-3,Caenorhabditis elegans,N2,25 µM,15,,,S,26546011,,
Sorbitol,50-70-4,Caenorhabditis elegans,N2,1%,17.9,,,S,26579191,,
Sorbitol,50-70-4,Caenorhabditis elegans,N2,2.50%,32.7,,,S,26579191,,
Sorbitol,50-70-4,Caenorhabditis elegans,N2,12.50%,16,,,S,26579191,,
Sorbitol,50-70-4,Caenorhabditis elegans,N2,5%,27.12,,,S,26579191,,
Oleanolic acid,508-02-1,Caenorhabditis elegans,N2,200 µM,11.18,,,S,26592451,,
Oleanolic acid,508-02-1,Caenorhabditis elegans,N2,300 µM,16.63,,,S,26592451,,
L-Leucine,61-90-5,Caenorhabditis elegans,N2,5 mM,6.84,7.32,,S,26620638,,
L-Valine,72-18-4,Caenorhabditis elegans,N2,5 mM,7.05,0,,S,26620638,,
L-isoleucine,73-32-5,Caenorhabditis elegans,N2,5 mM,9.5,6.45,,S,26620638,,
Glycyrrhizae radix,,Caenorhabditis elegans,N2,0.18 g/ml,12.5,,,S,26626487,,
Glycyrrhizae radix,,Caenorhabditis elegans,N2,0.24 g/mL,18,,,S,26626487,,
Geldanamycin,30562-34-6,Caenorhabditis elegans,N2,20 µM,2,,,NS,26676933,,
Rapamycin,53123-88-9,Caenorhabditis elegans,N2,10 µM,18.9,,,S,26676933,,
LY-294002,154447-36-6,Caenorhabditis elegans,N2,100 µM,20.9,,,S,26676933,,
Allantoin,97-59-6,Caenorhabditis elegans,N2,250 µM,21.9,,,S,26676933,,
Trichostatin A,58880-19-6,Caenorhabditis elegans,N2,100 µM,22.1,,,S,26676933,,
Dafachronic Acid,949004-12-0,Caenorhabditis elegans,N2,0.1µM,23.44,,,S,26691751,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,60 mM,-96,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,45 mM,-92,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,30 mM,-60,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,5 mM,0,,,NS,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,15 mM,24,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,5 mM,8,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,5 mM,35,,,S,26696878,,
Caffeine,58-08-2,Caenorhabditis elegans,N2,5 mM,65,,,S,26696878,,
Hon Tsai Tai Extract,,Caenorhabditis elegans,N2,2 mg/ml,7.97,,,S,26726147,,
α‐ketoisovalerate,759-05-7,Caenorhabditis elegans,N2,10 mM,35.02,,,S,26729005,,
α‐keto‐β‐methylvalerate,1460-34-0,Caenorhabditis elegans,N2,10 mM,20.77,,,S,26729005,,
4‐methyl‐2‐oxovalerate,816-66-0,Caenorhabditis elegans,N2,10 mM,12.44,,,S,26729005,,
Pyruvate,57-60-3,Caenorhabditis elegans,N2,8 mM,-25.35,,,S,26729005,,
Pyruvate,57-60-3,Caenorhabditis elegans,N2,8 mM,25.17,,,S,26729005,,
"2,4-pyridinedicarboxylic acid",499-80-9,Caenorhabditis elegans,N2,10 mM,-17.13,,,S,26729005,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,2%,0,0,,NS,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,4%,-23.6,-17.24,,S,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,1%,-5.88,12.5,,NS,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,2%,-5.88,12.5,,S,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,4%,-17.65,-8.33,,S,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,1%,12.5,0,,NS,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,2%,31.25,14.29,,S,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,4%,37.5,7.14,,S,26764305,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,2%,-23.75,-20.97,,S,26764305,,
Baicalein,491-67-8,Drosophila melanogaster,w1118,0.04mg/ml,8.53,5.7,,S,26778291,,
Baicalein,491-67-8,Drosophila melanogaster,w1118,0.2mg/ml,19.8,3.97,Male,S,26778291,,
Baicalein,491-67-8,Drosophila melanogaster,w1118,1 mg/ml,9.32,4.66,,S,26778291,,
Sodium Chloride,7647-14-5,Caenorhabditis elegans,N2,150 mM,19.59,16.67,,S,26854551,,
Sodium Chloride,7647-14-5,Caenorhabditis elegans,N2,250 mM,40.53,44.44,,S,26854551,,
Sodium Chloride,7647-14-5,Caenorhabditis elegans,N2,350 mM,40.53,44.44,,S,26854551,,
Potassium Chloride,7447-40-7,Caenorhabditis elegans,N2,250 mM,23.23,31.58,,S,26854551,,
Glycerol,56-81-5,Caenorhabditis elegans,N2,500 mM,33.55,31.58,,S,26854551,,
Sorbitol,50-70-4,Caenorhabditis elegans,N2,500 mM,39.35,57.89,,S,26854551,,
18α-Glycyrrhetinic acid,1449-05-4,Caenorhabditis elegans,N2,10 µg/ml,6.25,,,NS,26886723,,
18α-Glycyrrhetinic acid,1449-05-4,Caenorhabditis elegans,N2,100 µg/ml,11.76,,,S,26886723,,
18α-Glycyrrhetinic acid,1449-05-4,Caenorhabditis elegans,N2,20 µg/mL,22,,,S,26886723,,
Captopril,62571-86-2,Caenorhabditis elegans,N2,2.54 mM,34,16,,S,26918946,,
Captopril,62571-86-2,Caenorhabditis elegans,N2,3.18 mM,23,18,,S,26918946,,
A.sinensis root peptides,,Caenorhabditis elegans,N2,2 mg/ml,,,,O,26941890,,
Withanolide A,32911-62-9,Caenorhabditis elegans,N2,2 µM,4.32,7.59,,S,26956478,,
Withanolide A,32911-62-9,Caenorhabditis elegans,N2,5 µM,29.65,45.33,,S,26956478,,
Withanolide A,32911-62-9,Caenorhabditis elegans,N2,25 µM,15.79,24.58,,S,26956478,,
Withanolide A,32911-62-9,Caenorhabditis elegans,N2,50 µM,10.81,15.12,,S,26956478,,
Tyrosine-Alanine Dipeptide,,Caenorhabditis elegans,N2,1 mM,10.37,13.04,,S,26987062,,
Tyrosine-Alanine Dipeptide,,Caenorhabditis elegans,N2,10 mM,12.43,13.04,,S,26987062,,
Carnosine,305-84-0,Saccharomyces cerevisiae,BY4742,20 mM,25,,,S,27040824,,
Lithium Chloride,7447-41-8,Drosophila melanogaster,Dahomey,10 mM,13,13,,S,27068460,,
Lithium Chloride,7447-41-8,Drosophila melanogaster,Dahomey,25 mM,18,18,,S,27068460,,
Lithium Chloride,7447-41-8,Drosophila melanogaster,Dahomey,10 mM,18.5,4,,S,27068460,,
Lithium Chloride,7447-41-8,Drosophila melanogaster,Dahomey,25 mM,23,13.5,,S,27068460,,
Rotenone,83-79-4,Drosophila melanogaster,Dahomey,100 µM,-21.14,,,S,27076081,,
Paraquat,4685-14-7,Drosophila melanogaster,Dahomey,1 mM,-41.4,,,S,27076081,,
Chlorophyll,479-61-8,Caenorhabditis elegans,N2,1 µg/ml,13.54,,,S,27077003,,
Chlorophyll,479-61-8,Caenorhabditis elegans,N2,10 µg/ml,23.37,,,S,27077003,,
Chlorophyll,479-61-8,Caenorhabditis elegans,N2,40 µg/ml,25.96,,,S,27077003,,
Chlorophyll,479-61-8,Caenorhabditis elegans,N2,80 µg/ml,13.9,,,S,27077003,,
Chlorophyll,479-61-8,Caenorhabditis elegans,N2,100 µg/ml,11.18,,,S,27077003,,
Zinc Sulfate,7733-02-0,Caenorhabditis elegans,N2,500 µM,-14,,,S,27078872,,
TPEN,16858-02-9,Caenorhabditis elegans,N2,200 µM,43,,,S,27078872,,
Pyrroloquinoline quinone,72909-34-3,Caenorhabditis elegans,N2,500 µM,33.33,,,S,27090484,,
Pyrroloquinoline quinone,72909-34-3,Caenorhabditis elegans,N2,1 mM,44.44,,,S,27090484,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6J.Nia,2 mg/kg every 5 days,13,17.6,FEMALE,S,27091134,,
Nicotinamide riboside,1341-23-7,Mus musculus,C57BL/6J,400 mg/kg/day,4.7,,Not Sp,S,27127236,,
Rotenone,83-79-4,Nothobranchius furzeri,MZM-0410,15 pM,8.1,,,S,27135165,,
Rotenone,83-79-4,Nothobranchius furzeri,MZM-0410,150 pM,-20.09,,,S,27135165,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 µM,22.2,,,S,27190265,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,500 µM,23.7,,,S,27190265,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,1 mM,30.4,,,S,27190265,,
Oxyresveratrol,29700-22-9,Caenorhabditis elegans,N2,100 µM,7.4,,,S,27190265,,
Oxyresveratrol,29700-22-9,Caenorhabditis elegans,N2,500 µM,17.8,,,S,27190265,,
Oxyresveratrol,29700-22-9,Caenorhabditis elegans,N2,1 mM,31.1,,,S,27190265,,
Nitrophenyl piperazine containing compound 1,,Caenorhabditis elegans,N2,50 µM,72.5,,,S,27220516,,
Nitrophenyl piperazine containing compound 1,,Caenorhabditis elegans,N2,10 µM,23,,,S,27220516,,
Nitrophenyl piperazine containing compound 1,,Caenorhabditis elegans,N2,500 µM,-23.08,,,S,27220516,,
17‐α‐estradiol, 57-91-0,Mus musculus,UM-HET3,14.4 ppm of Chow,19,12,MALE,S,27312235,,
Protandim,,Mus musculus,UM-HET3,600 ppm in chow,7,6,MALE,S,27312235,,
Nicotinamide,98-92-0,Saccharomyces cerevisiae,W303-1A,1 mM,20.2,19.83,,S,27320176,,
Nicotinamide,98-92-0,Saccharomyces cerevisiae,W303-1A,5 mM,35.96,50,,S,27320176,,
Purple sweet potato anthocyanin,,Drosophila melanogaster,,10 mg/mL,,14,,S,27329928,,
Alkaline Water,,Mus musculus,CD1,,1.8,,,S,27340414,,
Chlorogenic Acid,202650-88-2,Caenorhabditis elegans,N2,50 μM,20.1,14.28,HERMAPHRODITE,S,27378235,,
Sesame Cake Peptides,,Caenorhabditis elegans,N2,12.5 µg/ml,15.59,3.57,,S,27381188,,
Sesame Cake Peptides,,Caenorhabditis elegans,N2,25 µg/ml,13.29,3.57,,S,27381188,,
Sesame Cake Peptides,,Caenorhabditis elegans,N2,50 µg/ml,5.2,3.57,,S,27381188,,
Royal Jelly Protein,,Drosophila melanogaster,Canton-S,1.25%,8.96,6.9,,S,27388939,,
Royal Jelly Protein,,Drosophila melanogaster,Canton-S,2.50%,12.43,5.17,,S,27388939,,
Royal Jelly Protein,,Drosophila melanogaster,Canton-S,5%,13.87,10.34,,S,27388939,,
Casein,9000-71-9,Drosophila melanogaster,Canton-S,1.25%,4.34,0,,S,27388939,,
Urolithin A,1143-70-0,Caenorhabditis elegans,N2,10 µM,24,,,S,27400265,,
Urolithin A,1143-70-0,Caenorhabditis elegans,N2,30 µM,40.7,,,S,27400265,,
Urolithin A,1143-70-0,Caenorhabditis elegans,N2,50 µM,37.5,,,S,27400265,,
Urolithin B,1139-83-9,Caenorhabditis elegans,N2,50 µM,36.6,,,S,27400265,,
Urolithin C,165393-06-6,Caenorhabditis elegans,N2,50 µM,36,,,S,27400265,,
Urolithin D,131086-98-1,Caenorhabditis elegans,N2,50 µM,19,,,S,27400265,,
Ellagic acid,476-66-4,Caenorhabditis elegans,N2,50 µM,-4.3,,,NS,27400265,,
Urolithin B,1139-83-9,Caenorhabditis elegans,N2,50 µM,36.6,,,S,27400265,,
Urolithin C,165393-06-6,Caenorhabditis elegans,N2,50 µM,36,,,S,27400265,,
Urolithin D,131086-98-1,Caenorhabditis elegans,N2,50 µM,19,,,S,27400265,,
Urolithin A,1143-70-0,Caenorhabditis elegans,N2,50 µM,45.4,,,S,27400265,,
Urolithin A,1143-70-0,Caenorhabditis elegans,N2,10 µM,24,,,S,27400265,,
Ribes fasciculatum eylacetate fraction,,Caenorhabditis elegans,N2,250 µg/mL,11.1,4.76,,S,27478096,,
Ribes fasciculatum eylacetate fraction,,Caenorhabditis elegans,N2,500 µg/mL,16.3,19.05,,S,27478096,,
Hydralazine,86-54-4,Brachionus manjavacas,,1 µM,9.01,0,,S,27484416,,
Naproxen,22204-53-1,Brachionus manjavacas,,1 µM,13.93,5.56,,S,27484416,,
Alaskan Blueberry Extract,,Caenorhabditis elegans,N2,60 µg/mL,56,,,O,27486399,,
Salicylamine,932-30-9,Caenorhabditis elegans,N2,100 µM,32,,,S,27514077,,
Salicylamine,932-30-9,Caenorhabditis elegans,N2,500 µM,56,,,S,27514077,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,8 mg/kg/day,16,,Male,S,27549339,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,8 mg/kg/day,0,,Female,NS,27549339,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,128 ppm,8,,FEMALE,S,27549339,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,128 ppm,8,,MALE,S,27549339,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,8 mg/kg/day,26,,BOTH,S,27549339,,
Rapamycin,53123-88-9,Mus musculus,C57BL/6JNia,128 ppm,36.7,,BOTH,S,27549339,,
BP-C3,,Mus musculus,Swiss-Derived SHR,10 mg/kg Daily,8.4,12.4,Female,S,27574962,,
Fructose,57-48-7,Caenorhabditis elegans,N2,55 mM,21.96,,,S,27680107,,
Fructose,57-48-7,Caenorhabditis elegans,N2,100 mM,45.66,,,S,27680107,,
Fructose,57-48-7,Caenorhabditis elegans,N2,555 mM,-31.79,,,S,27680107,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,111 mM,-46.8,,,S,27680107,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,50 µM,6.24,18.75,,S,27683245,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,250 µM,16.66,3.13,,S,27683245,,
N-acetyl-L-cysteine,616-91-1,Caenorhabditis elegans,N2,3 mM,9.07,20,,S,27683245,,
N-acetyl-L-cysteine,616-91-1,Caenorhabditis elegans,N2,6 mM,12.53,12,,S,27683245,,
N-acetyl-L-cysteine,616-91-1,Caenorhabditis elegans,N2,9 mM,24.49,64,,S,27683245,,
Ascorbic acid,50-81-7,Caenorhabditis elegans,N2,5 mM,-3.59,6.45,,S,27683245,,
Ascorbic acid,50-81-7,Caenorhabditis elegans,N2,10 mM,-0.76,-12.9,,NS,27683245,,
Paraquat,4685-14-7,Caenorhabditis elegans,N2,100 µM,23.73,30.77,,S,27683245,,
Resveratrol,501-36-0,Aedes aegypti,Liverpool,100 μM,52.99,3.4,MALE,S,27732590,,
Resveratrol,501-36-0,Aedes aegypti,Liverpool,100 µM,49.6,-2.04,FEMALE,S,27732590,,
Genistein,446-72-0,Aedes aegypti,Liverpool,100 µM,61.5,-15.64,MALE,S,27732590,,
Genistein,446-72-0,Aedes aegypti,Liverpool,100 µM,10,3.35,FEMALE,S,27732590,,
Quercetin,117-39-5,Aedes aegypti,Liverpool,100 µM,59.85,4.76,MALE,S,27732590,,
Quercetin,117-39-5,Aedes aegypti,Liverpool,100 µM,30,3.4,FEMALE,S,27732590,,
Epigallocatechin-3-gallate,989-51-5,Aedes aegypti,Liverpool,100 µM,64.79,-2.04,MALE,S,27732590,,
Epigallocatechin-3-gallate,989-51-5,Aedes aegypti,Liverpool,100 µM,40,3.35,FEMALE,S,27732590,,
ursolic acid,77-52-1,Caenorhabditis elegans,N2,25 µM,32.48,,,S,27773812,,
Glucose,2280-44-6,Caenorhabditis elegans,N2,400 mM,-18.69,,,S,27776915,,
(2R)-1-(1-benzofuran-2-yl)-N-propylpentane-2-amine,260550-89-8,Rattus norvegicus,,0.05mg/kg ,14,,MALE,S,27777099,,
Vitamin D3,1406-16-2,Caenorhabditis elegans,N2,25 µM,10.98,,,S,27783938,,
Vitamin D3,1406-16-2,Caenorhabditis elegans,N2,50 µM,28.77,,,S,27783938,,
Vitamin D3,1406-16-2,Caenorhabditis elegans,N2,100 µM,23.29,,,S,27783938,,
Vitamin D3,1406-16-2,Caenorhabditis elegans,N2,250 µM,47.95,,,S,27783938,,
Dimethyl Sulfide, 75-18-3,Drosophila melanogaster,w1118,10 µM,13.56,,,S,27790859,,
Dimethyl Sulfide, 75-18-3,Drosophila melanogaster,w1118,100 µM,24.25,,,S,27790859,,
Dimethyl Sulfide, 75-18-3,Drosophila melanogaster,w1118,1 mM,16.04,,,S,27790859,,
Dimethyl Sulfide, 75-18-3,Caenorhabditis elegans,N2,1 µM,8.43,,,S,27790859,,
Dimethyl Sulfide, 75-18-3,Caenorhabditis elegans,N2,10 µM,24.33,,,S,27790859,,
Dimethyl Sulfide, 75-18-3,Caenorhabditis elegans,N2,5 µM,20.14,,,S,27790859,,
Spermidine,124-20-9,Mus musculus,C57BL/6J,0.3mM,10.6,,FEMALE,S,27841876,,
Spermidine,124-20-9,Mus musculus,C57BL/6J,3 mM,6.5,,BOTH,S,27841876,,
Polyherbal phytomedicine,,Caenorhabditis elegans,,0.01 µg/ml ,16.09,,,S,27853905,,
M084,51314-51-3 ,Caenorhabditis elegans,N2,50 µM,9.11,,,S,27854075,,
M084,51314-51-3 ,Caenorhabditis elegans,N2,500 µM,19.12,,,S,27854075,,
M084,51314-51-3 ,Caenorhabditis elegans,N2,1 mM,6.92,,,S,27854075,,
Crocus Sativus Aqueous Extract,,Drosophila melanogaster,w1118,1%,18.3,,Female,S,27878268,,
Crocus Sativus Aqueous Extract,,Drosophila melanogaster,w1118,1%,8.8,,Male,S,27878268,,
"trans-3,5-dimethoxy-4-fluoro-4'-hydroxystilbene",,Caenorhabditis elegans,N2,100 µM,3.63,4.76,,S,27882602,,
Resveratrol,501-36-0,Caenorhabditis elegans,N2,100 µM,0.87,,,S,27882602,,
"trans-2,40,5-trihydroxystilbene",,Caenorhabditis elegans,N2,100 µM,6.44,,,S,27882602,,
Reserpine,50-55-5,Caenorhabditis elegans,N2,60 µM,25.75,,,S,27966489,,
Metformin,657-24-9,Caenorhabditis elegans,N2,50 mM,24.46,,,S,27984722,,
"2,5-Dimethyl-Celecoxib",457639-26-8,Drosophila melanogaster,Dahomey,0.5 µM,8.4,11.32,,S,28025308,,
"2,5-Dimethyl-Celecoxib",457639-26-8,Drosophila melanogaster,Dahomey,0.5 µM,9.07,3.39,,S,28025308,,
Rapamycin,53123-88-9,Drosophila melanogaster,Dahomey,5 µM,16.35,-2.89,,S,28025308,,
Rapamycin,53123-88-9,Drosophila melanogaster,Dahomey,10 µM,12.98,-2.89,,S,28025308,,
Silymarin,84604-20-6,Caenorhabditis elegans,N2,10 µM,4.55,,,S,28039083,,
Silymarin,84604-20-6,Caenorhabditis elegans,N2,50 µM,13.64,,,S,28039083,,
Silychristin A/B,,Caenorhabditis elegans,N2,10 µM,7.06,,,S,28039083,,
Silydianin,29782-68-1,Caenorhabditis elegans,N2,10 µM,5.88,,,S,28039083,,
Silybin A/B,,Caenorhabditis elegans,N2,10 µM,9.04,,,S,28039083,,
Isosilybin A/B,72581-71-6,Caenorhabditis elegans,N2,10 µM,6.82,,,S,28039083,,
"2,3-dehydrosilybin",,Caenorhabditis elegans,N2,5 µM,2.16,,,S,28039083,,
"2,3-dehydrosilybin",,Caenorhabditis elegans,N2,10 µM,10.15,,,S,28039083,,
"2,3-Dehydrosilybin A",,Caenorhabditis elegans,N2,10 µM,12.55,,,S,28039083,,
"2,3-Dehydrosilybin B",,Caenorhabditis elegans,N2,10 µM,7.18,,,S,28039083,,
7-methyl-Dehydrosilybin,,Caenorhabditis elegans,N2,10 µM,-9,,,S,28039083,,
Butylated hydroxyanisole,25013-16-5,Caenorhabditis elegans,N2,25 µM,6.38,,,S,28054425,,
Paraquat,4685-14-7,Caenorhabditis elegans,N2,100 µM,13.53,,,S,28054425,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,0.3µM,-2.8,-13.07,Male,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,0.5 µM,-12,-13.84,,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,1 µM,-13.79,-14.62,,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,0.3µM,-5.09,-8.2,Female,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,0.5 µM,-4.55,-6.7,,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,1 µM,-10.2,-8.21,,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,0.3µM,-6.49,-5.22,Female,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,0.5 µM,0,2.24,,NS,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,1 µM,-3.78,-4.48,,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,0.3µM,-9.08,-10,Male,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,0.5 µM,6.95,3.08,,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,1 µM,-11.44,-2.21,,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton S,1 µM,13,6,,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton S,1 µM,7.5,,,S,28066251,,
Quercetin,117-39-5,Drosophila melanogaster,Canton-S,1 µM,13,,,S,28066251,,
Epicatechin,490-46-0,Drosophila melanogaster,Canton-S,1 µM,16,,,S,28066251,,
Ibuprofen,15687-27-1,Drosophila melanogaster,Canton-S,1 µM,23,,,S,28066251,,
Nicotinamide mononucleotide,1094-61-7,Mus musculus,C57BL/6N,100 mg/kg/day,,,,S,28068222,,
Nicotinamide mononucleotide,1094-61-7,Mus musculus,C57BL/6N,300 mg/kg/day,,,,NS,28068222,,
Menadione,58-27-5,Caenorhabditis elegans,N2,100 µM,-8.72,-6.36,,S,28086197,,
Diethyl Maleate,141-05-9,Caenorhabditis elegans,N2,100 µM,4.64,2.33,,S,28086197,,
Diethyl Maleate,141-05-9,Caenorhabditis elegans,N2,1 mM,-6.68,-6.4,,S,28086197,,
Buthus martensii Karsch Polypeptide Toxin ,,Caenorhabditis elegans,N2,Polypeptide DNA sequence inserted into the pGEX-4T-1 plasmid and transformed into pGEX-4T-1,22.5,29.27,,S,28088444,,
Piceatannol,10083-24-6,Caenorhabditis elegans,N2,50 µM,18.3,,,S,28128482,,
Piceatannol,10083-24-6,Caenorhabditis elegans,N2,100 µM,18.3,,,S,28128482,,
Sesamin,607-80-7,Caenorhabditis elegans,N2,5.75 µg,9.55,,,S,28239780,,
jujube fruit powder,,Drosophila melanogaster,w1118,150 mg/ml,11.1,,,S,28251407,,
Oleic Acid,112-80-1,Caenorhabditis elegans,N2,800 µM,17.29,,,S,28379943,,
Palmitoleic acid,373-49-9,Caenorhabditis elegans,N2,800 µM,17.09,,,S,28379943,,
cis-vaccenic acid ,506-17-2,Caenorhabditis elegans,N2,800 µM,13.06,,,S,28379943,,
Spermidine,124-20-9,Mus musculus,C57BL/6,Drinking water supplemented with 3mM,23.79,,Male,S,28386016,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,200 µM,17,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,400 µM,23.52,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,600 µM,-23,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,800 µM,-38,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,200 µM,30,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,400 µM,43.33,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,600 µM,-13.33,,,S,28389882,,
Rutin,153-18-4,Drosophila melanogaster,Canton-S,800 µM,-16.66,,,S,28389882,,
Tomatidine,77-59-8,Caenorhabditis elegans,N2,25 µM,7,,,S,28397803,,
Resveratrol,501-36-0,Saccharomyces cerevisiae,W303-1A,100 µM,-34.8,-25,,S,28412652,,
Calycosin,20575-57-9,Caenorhabditis elegans,N2,50 µM,6.24,,,S,28434978,,
Calycosin,20575-57-9,Caenorhabditis elegans,N2,100 µM,15.64,,,S,28434978,,
Calycosin,20575-57-9,Caenorhabditis elegans,N2,400 µM,17.8,,,S,28434978,,
